cut,clarity,color,carat,price_per_carat
Very Good,VS2,E,1.05,6429.841269841269
Very Good,VS2,E,1.06,6678.301886792453
Very Good,VS2,E,1.07,5869.626168224298
Very Good,VS2,E,1.1,6159.999999999999
Very Good,VS2,E,1.19,6010.084033613446
Very Good,VS2,E,1.2,7624.166666666667
Very Good,VS2,E,1.21,7343.801652892562
Very Good,VS2,E,1.22,7766.393442622951
Very Good,VS2,E,1.23,7473.983739837398
Very Good,VS2,E,1.26,7779.3650793650795
Very Good,VS2,E,1.31,7705.343511450382
Very Good,VS2,E,1.5,9211.555555555557
Very Good,VS2,E,1.51,9157.064017660043
Very Good,VS2,E,1.52,8553.28947368421
Very Good,VS2,E,1.69,10534.31952662722
Very Good,VS2,E,1.7,10671.470588235294
Very Good,VS2,E,1.72,10788.953488372093
Very Good,VS2,F,0.23,1747.8260869565217
Very Good,VS2,F,0.24,1804.1666666666667
Very Good,VS2,F,0.26,1725.6410256410254
Very Good,VS2,F,0.27,1740.7407407407406
Very Good,VS2,F,0.28,1739.2857142857144
Very Good,VS2,F,0.3,1975.6666666666667
Very Good,VS2,F,0.31,2003.0360531309295
Very Good,VS2,F,0.32,2045.5729166666667
Very Good,VS2,F,0.33,2208.080808080808
Very Good,VS2,F,0.34,2069.411764705882
Very Good,VS2,F,0.35,2017.1428571428573
Very Good,VS2,F,0.36,1928.7037037037037
Very Good,VS2,F,0.37,2076.2162162162163
Very Good,VS2,F,0.38,2123.684210526316
Very Good,VS2,F,0.39,2159.6153846153848
Very Good,VS2,F,0.4,2167.5
Very Good,VS2,F,0.41,2220.5574912891984
Very Good,VS2,F,0.42,1992.8571428571431
Very Good,VS2,F,0.43,2065.5038759689924
Very Good,VS2,F,0.46,2751.086956521739
Very Good,VS2,F,0.48,2606.25
Very Good,VS2,F,0.5,2802.3333333333335
Very Good,VS2,F,0.51,3099.7821350762524
Very Good,VS2,F,0.52,3066.6666666666665
Very Good,VS2,F,0.53,3061.320754716981
Very Good,VS2,F,0.54,3142.9629629629626
Very Good,VS2,F,0.55,3053.246753246753
Very Good,VS2,F,0.56,2893.75
Very Good,VS2,F,0.57,2974.561403508772
Very Good,VS2,F,0.58,2874.137931034483
Very Good,VS2,F,0.59,2886.440677966102
Very Good,VS2,F,0.6,3323.3333333333335
Very Good,VS2,F,0.61,3170.491803278688
Very Good,VS2,F,0.62,2954.8387096774195
Very Good,VS2,F,0.63,3225.3968253968255
Very Good,VS2,F,0.65,3447.6923076923076
Very Good,VS2,F,0.67,3343.283582089552
Very Good,VS2,F,0.7,3650.4910714285725
Very Good,VS2,F,0.71,3974.8490945674052
Very Good,VS2,F,0.72,3935.416666666667
Very Good,VS2,F,0.74,3750.0
Very Good,VS2,F,0.76,3780.2631578947367
Very Good,VS2,F,0.77,4794.805194805194
Very Good,VS2,F,0.8,4432.5
Very Good,VS2,F,0.82,4415.8536585365855
Very Good,VS2,F,0.85,4358.823529411765
Very Good,VS2,F,0.9,5059.230769230768
Very Good,VS2,F,0.91,5112.454212454212
Very Good,VS2,F,0.99,6155.555555555556
Very Good,VS2,F,1.0,6439.357142857143
Very Good,VS2,F,1.01,6301.046676096182
Very Good,VS2,F,1.02,6525.098039215685
Very Good,VS2,F,1.03,5973.78640776699
Very Good,VS2,F,1.04,6107.211538461538
Very Good,VS2,F,1.05,6358.571428571428
Very Good,VS2,F,1.06,6652.830188679244
Very Good,VS2,F,1.08,5850.925925925925
Very Good,VS2,F,1.09,6412.844036697247
Very Good,VS2,F,1.1,6191.948051948051
Very Good,VS2,F,1.12,6183.035714285714
Very Good,VS2,F,1.14,6764.912280701755
Very Good,VS2,F,1.17,6352.136752136753
Very Good,VS2,F,1.2,7109.166666666667
Very Good,VS2,F,1.21,7022.668240850058
Very Good,VS2,F,1.22,7028.688524590164
Very Good,VS2,F,1.24,7183.064516129032
Very Good,VS2,F,1.26,7199.206349206349
Very Good,VS2,F,1.27,7029.921259842519
Very Good,VS2,F,1.5,8720.37037037037
Very Good,VS2,F,1.51,9148.249763481554
Very Good,VS2,F,1.52,9456.08552631579
Very Good,VS2,F,1.54,8918.831168831168
Very Good,VS2,F,1.58,9055.696202531644
Very Good,VS2,F,1.7,10351.176470588236
Very Good,VS2,F,1.71,9026.315789473685
Very Good,VS2,F,1.74,10591.954022988506
Very Good,VS2,F,1.79,10295.530726256982
Very Good,VS2,G,0.25,1628.0
Very Good,VS2,G,0.26,1626.923076923077
Very Good,VS2,G,0.27,1625.9259259259259
Very Good,VS2,G,0.28,1641.0714285714284
Very Good,VS2,G,0.29,1831.896551724138
Very Good,VS2,G,0.3,1887.9166666666663
Very Good,VS2,G,0.31,1889.0818858560792
Very Good,VS2,G,0.32,1836.25
Very Good,VS2,G,0.33,1754.5454545454543
Very Good,VS2,G,0.34,1918.6274509803923
Very Good,VS2,G,0.35,1880.0000000000002
Very Good,VS2,G,0.37,1754.0540540540542
Very Good,VS2,G,0.38,1988.9473684210523
Very Good,VS2,G,0.39,2191.2820512820513
Very Good,VS2,G,0.4,2138.125
Very Good,VS2,G,0.41,2005.2264808362372
Very Good,VS2,G,0.42,2022.2222222222224
Very Good,VS2,G,0.43,2004.6511627906978
Very Good,VS2,G,0.49,2444.8979591836737
Very Good,VS2,G,0.5,2708.0
Very Good,VS2,G,0.51,2800.603318250377
Very Good,VS2,G,0.52,2757.6923076923076
Very Good,VS2,G,0.53,2734.9056603773583
Very Good,VS2,G,0.55,2841.8181818181815
Very Good,VS2,G,0.56,2827.3809523809523
Very Good,VS2,G,0.57,2828.070175438597
Very Good,VS2,G,0.59,2737.7118644067796
Very Good,VS2,G,0.61,2898.360655737705
Very Good,VS2,G,0.62,2927.4193548387098
Very Good,VS2,G,0.64,2926.5625
Very Good,VS2,G,0.65,3090.7692307692305
Very Good,VS2,G,0.67,3155.223880597015
Very Good,VS2,G,0.7,3584.107142857143
Very Good,VS2,G,0.71,3596.271748135874
Very Good,VS2,G,0.72,3687.5
Very Good,VS2,G,0.73,4063.0136986301372
Very Good,VS2,G,0.75,3516.666666666667
Very Good,VS2,G,0.76,3897.3684210526317
Very Good,VS2,G,0.77,3909.090909090909
Very Good,VS2,G,0.78,3966.025641025641
Very Good,VS2,G,0.8,3661.25
Very Good,VS2,G,0.81,3696.296296296296
Very Good,VS2,G,0.83,3849.397590361446
Very Good,VS2,G,0.84,4244.642857142857
Very Good,VS2,G,0.9,4769.074074074072
Very Good,VS2,G,0.91,5093.406593406594
Very Good,VS2,G,1.0,5971.3
Very Good,VS2,G,1.01,5836.367098248286
Very Good,VS2,G,1.02,6079.901960784314
Very Good,VS2,G,1.03,6264.320388349514
Very Good,VS2,G,1.04,5860.096153846154
Very Good,VS2,G,1.05,5807.2380952380945
Very Good,VS2,G,1.06,6048.1132075471705
Very Good,VS2,G,1.07,6109.190031152648
Very Good,VS2,G,1.08,5892.592592592592
Very Good,VS2,G,1.09,5860.550458715596
Very Good,VS2,G,1.1,6260.90909090909
Very Good,VS2,G,1.11,5561.0360360360355
Very Good,VS2,G,1.14,5673.245614035088
Very Good,VS2,G,1.15,6089.565217391305
Very Good,VS2,G,1.17,6047.863247863248
Very Good,VS2,G,1.18,7127.966101694916
Very Good,VS2,G,1.2,6498.125000000001
Very Good,VS2,G,1.21,6338.2231404958675
Very Good,VS2,G,1.22,6851.229508196721
Very Good,VS2,G,1.24,6177.419354838709
Very Good,VS2,G,1.25,7006.4
Very Good,VS2,G,1.26,6380.952380952381
Very Good,VS2,G,1.29,6731.782945736434
Very Good,VS2,G,1.34,6811.194029850746
Very Good,VS2,G,1.35,6890.3703703703695
Very Good,VS2,G,1.4,7403.214285714286
Very Good,VS2,G,1.43,7286.013986013986
Very Good,VS2,G,1.47,7523.809523809524
Very Good,VS2,G,1.5,9164.666666666666
Very Good,VS2,G,1.51,8150.728476821192
Very Good,VS2,G,1.52,7993.60902255639
Very Good,VS2,G,1.53,8643.790849673202
Very Good,VS2,G,1.54,7602.597402597403
Very Good,VS2,G,1.58,8251.26582278481
Very Good,VS2,G,1.6,8989.375
Very Good,VS2,G,1.63,8130.674846625768
Very Good,VS2,G,1.66,9174.096385542169
Very Good,VS2,G,1.68,8447.619047619048
Very Good,VS2,G,1.7,9829.411764705883
Very Good,VS2,G,1.74,9292.528735632184
Very Good,VS2,G,1.75,9184.57142857143
Very Good,VS2,G,1.83,10031.693989071038
Very Good,VS2,H,0.28,1375.0
Very Good,VS2,H,0.3,1694.5454545454545
Very Good,VS2,H,0.31,1776.426799007444
Very Good,VS2,H,0.32,1633.984375
Very Good,VS2,H,0.33,1557.5757575757575
Very Good,VS2,H,0.34,1720.5882352941173
Very Good,VS2,H,0.35,1582.8571428571431
Very Good,VS2,H,0.36,1591.6666666666667
Very Good,VS2,H,0.37,1547.2972972972975
Very Good,VS2,H,0.38,1921.4912280701753
Very Good,VS2,H,0.39,1694.871794871795
Very Good,VS2,H,0.4,1981.6666666666667
Very Good,VS2,H,0.41,2300.0
Very Good,VS2,H,0.42,2077.976190476191
Very Good,VS2,H,0.43,1841.860465116279
Very Good,VS2,H,0.47,2506.3829787234044
Very Good,VS2,H,0.5,2593.777777777778
Very Good,VS2,H,0.51,2584.967320261438
Very Good,VS2,H,0.52,2604.4871794871797
Very Good,VS2,H,0.54,2571.2962962962965
Very Good,VS2,H,0.55,2613.6363636363635
Very Good,VS2,H,0.56,2814.285714285714
Very Good,VS2,H,0.57,2815.789473684211
Very Good,VS2,H,0.58,2815.5172413793107
Very Good,VS2,H,0.59,2630.5084745762715
Very Good,VS2,H,0.6,2628.3333333333335
Very Good,VS2,H,0.62,2756.451612903226
Very Good,VS2,H,0.63,2603.1746031746034
Very Good,VS2,H,0.66,2789.393939393939
Very Good,VS2,H,0.67,2786.567164179104
Very Good,VS2,H,0.7,3321.785714285714
Very Good,VS2,H,0.71,3429.9295774647885
Very Good,VS2,H,0.72,3380.555555555556
Very Good,VS2,H,0.73,3201.3698630136987
Very Good,VS2,H,0.74,3312.162162162162
Very Good,VS2,H,0.76,3365.7894736842104
Very Good,VS2,H,0.79,3727.8481012658226
Very Good,VS2,H,0.8,3593.75
Very Good,VS2,H,0.83,3930.7228915662654
Very Good,VS2,H,0.88,3945.4545454545455
Very Good,VS2,H,0.9,4633.856209150327
Very Good,VS2,H,0.91,4564.835164835165
Very Good,VS2,H,0.92,4535.869565217391
Very Good,VS2,H,0.96,4308.333333333334
Very Good,VS2,H,1.0,5114.0
Very Good,VS2,H,1.01,4955.049504950496
Very Good,VS2,H,1.02,5046.405228758169
Very Good,VS2,H,1.03,5284.466019417476
Very Good,VS2,H,1.04,5377.403846153846
Very Good,VS2,H,1.05,5149.206349206349
Very Good,VS2,H,1.06,5244.654088050314
Very Good,VS2,H,1.07,4919.626168224298
Very Good,VS2,H,1.08,5110.648148148148
Very Good,VS2,H,1.09,5092.660550458715
Very Good,VS2,H,1.1,5292.272727272727
Very Good,VS2,H,1.11,4909.909909909909
Very Good,VS2,H,1.13,4977.876106194691
Very Good,VS2,H,1.14,4432.456140350878
Very Good,VS2,H,1.15,4993.333333333333
Very Good,VS2,H,1.16,4773.275862068966
Very Good,VS2,H,1.17,4773.504273504273
Very Good,VS2,H,1.19,5422.268907563026
Very Good,VS2,H,1.2,5360.166666666667
Very Good,VS2,H,1.21,5550.0
Very Good,VS2,H,1.23,5476.219512195122
Very Good,VS2,H,1.25,5894.2
Very Good,VS2,H,1.26,5323.809523809524
Very Good,VS2,H,1.27,5650.393700787402
Very Good,VS2,H,1.3,5455.384615384615
Very Good,VS2,H,1.31,5660.30534351145
Very Good,VS2,H,1.34,5944.0298507462685
Very Good,VS2,H,1.35,5591.851851851851
Very Good,VS2,H,1.39,6439.568345323742
Very Good,VS2,H,1.49,6410.738255033557
Very Good,VS2,H,1.5,6630.814814814814
Very Good,VS2,H,1.51,7017.798013245033
Very Good,VS2,H,1.52,7335.1973684210525
Very Good,VS2,H,1.53,7566.666666666667
Very Good,VS2,H,1.54,7485.064935064935
Very Good,VS2,H,1.55,6803.870967741936
Very Good,VS2,H,1.56,7076.282051282051
Very Good,VS2,H,1.57,5991.719745222929
Very Good,VS2,H,1.58,6713.9240506329115
Very Good,VS2,H,1.61,7221.739130434782
Very Good,VS2,H,1.62,6735.802469135802
Very Good,VS2,H,1.7,7443.921568627451
Very Good,VS2,H,1.71,7305.847953216375
Very Good,VS2,H,1.76,7672.159090909091
Very Good,VS2,H,1.88,6563.297872340426
Very Good,VS2,H,1.95,8909.74358974359
Very Good,VS2,H,1.97,8820.812182741116
Very Good,VS2,H,2.01,9220.895522388062
Very Good,VS2,H,2.02,9107.920792079209
Very Good,VS2,H,2.05,7659.024390243903
Very Good,VS2,H,2.2,7381.363636363636
Very Good,VS2,I,0.28,1353.5714285714284
Very Good,VS2,I,0.29,1324.1379310344828
Very Good,VS2,I,0.3,1356.6666666666667
Very Good,VS2,I,0.31,1521.6589861751152
Very Good,VS2,I,0.32,1516.517857142857
Very Good,VS2,I,0.33,1403.030303030303
Very Good,VS2,I,0.34,1373.5294117647059
Very Good,VS2,I,0.35,1402.857142857143
Very Good,VS2,I,0.36,1402.7777777777778
Very Good,VS2,I,0.38,1633.3333333333333
Very Good,VS2,I,0.39,1744.4444444444443
Very Good,VS2,I,0.4,2107.5
Very Good,VS2,I,0.46,1995.6521739130435
Very Good,VS2,I,0.47,1989.3617021276598
Very Good,VS2,I,0.54,2438.8888888888887
Very Good,VS2,I,0.57,2222.8070175438597
Very Good,VS2,I,0.58,2427.586206896552
Very Good,VS2,I,0.59,2403.813559322034
Very Good,VS2,I,0.61,2546.72131147541
Very Good,VS2,I,0.62,2222.5806451612902
Very Good,VS2,I,0.69,3000.0000000000005
Very Good,VS2,I,0.7,2886.2500000000005
Very Good,VS2,I,0.71,2998.8732394366198
Very Good,VS2,I,0.72,3190.104166666667
Very Good,VS2,I,0.73,3256.849315068493
Very Good,VS2,I,0.74,3144.5945945945946
Very Good,VS2,I,0.76,3356.578947368421
Very Good,VS2,I,0.77,3006.493506493506
Very Good,VS2,I,0.8,3265.8333333333335
Very Good,VS2,I,0.81,3183.95061728395
Very Good,VS2,I,0.83,3451.807228915663
Very Good,VS2,I,0.89,3638.2022471910113
Very Good,VS2,I,0.9,3922.222222222222
Very Good,VS2,I,0.91,4037.362637362637
Very Good,VS2,I,0.93,3831.1827956989246
Very Good,VS2,I,1.0,4301.666666666667
Very Good,VS2,I,1.01,4663.696369636963
Very Good,VS2,I,1.02,5032.026143790849
Very Good,VS2,I,1.05,4716.190476190476
Very Good,VS2,I,1.07,4554.205607476635
Very Good,VS2,I,1.09,4601.376146788991
Very Good,VS2,I,1.12,4537.053571428571
Very Good,VS2,I,1.13,4371.238938053098
Very Good,VS2,I,1.14,4197.368421052632
Very Good,VS2,I,1.16,4197.413793103448
Very Good,VS2,I,1.2,4903.125
Very Good,VS2,I,1.21,4452.06611570248
Very Good,VS2,I,1.22,5081.147540983607
Very Good,VS2,I,1.23,5128.048780487805
Very Good,VS2,I,1.24,4772.311827956989
Very Good,VS2,I,1.25,4780.0
Very Good,VS2,I,1.27,4901.574803149606
Very Good,VS2,I,1.29,4858.397932816537
Very Good,VS2,I,1.3,5145.0
Very Good,VS2,I,1.33,4663.90977443609
Very Good,VS2,I,1.35,5127.777777777777
Very Good,VS2,I,1.4,5501.428571428572
Very Good,VS2,I,1.48,5537.8378378378375
Very Good,VS2,I,1.5,6104.75
Very Good,VS2,I,1.51,5877.350993377483
Very Good,VS2,I,1.52,6246.381578947368
Very Good,VS2,I,1.53,6406.535947712418
Very Good,VS2,I,1.54,5582.142857142857
Very Good,VS2,I,1.57,6654.140127388535
Very Good,VS2,I,1.59,6419.811320754716
Very Good,VS2,I,1.62,5977.16049382716
Very Good,VS2,I,1.67,6086.826347305389
Very Good,VS2,I,1.7,6507.352941176471
Very Good,VS2,I,1.71,6795.029239766081
Very Good,VS2,I,1.77,7735.0282485875705
Very Good,VS2,I,1.79,7044.692737430168
Very Good,VS2,I,1.81,7083.977900552486
Very Good,VS2,I,1.88,7237.765957446809
Very Good,VS2,I,1.94,7468.556701030928
Very Good,VS2,I,1.98,7617.676767676768
Very Good,VS2,I,2.0,7961.1
Very Good,VS2,I,2.01,8174.577114427862
Very Good,VS2,I,2.02,8703.465346534653
Very Good,VS2,I,2.03,8089.6551724137935
Very Good,VS2,I,2.04,8301.470588235294
Very Good,VS2,I,2.07,7912.077294685991
Very Good,VS2,I,2.08,8788.942307692307
Very Good,VS2,I,2.11,7754.976303317536
Very Good,VS2,I,2.14,7674.065420560748
Very Good,VS2,I,2.16,7444.444444444444
Very Good,VS2,J,0.3,1331.111111111111
Very Good,VS2,J,0.31,1225.8064516129032
Very Good,VS2,J,0.32,1228.125
Very Good,VS2,J,0.38,1489.4736842105262
Very Good,VS2,J,0.39,1912.8205128205127
Very Good,VS2,J,0.4,1490.0
Very Good,VS2,J,0.41,1529.2682926829268
Very Good,VS2,J,0.42,1721.4285714285716
Very Good,VS2,J,0.43,1700.0
Very Good,VS2,J,0.5,2082.0
Very Good,VS2,J,0.51,2007.843137254902
Very Good,VS2,J,0.52,2194.230769230769
Very Good,VS2,J,0.53,2067.452830188679
Very Good,VS2,J,0.54,2090.7407407407404
Very Good,VS2,J,0.55,1930.9090909090908
Very Good,VS2,J,0.56,2200.0
Very Good,VS2,J,0.57,1999.1228070175441
Very Good,VS2,J,0.58,1928.448275862069
Very Good,VS2,J,0.59,2149.7175141242938
Very Good,VS2,J,0.7,2782.571428571429
Very Good,VS2,J,0.71,2545.305164319249
Very Good,VS2,J,0.72,2816.666666666667
Very Good,VS2,J,0.73,2878.082191780822
Very Good,VS2,J,0.74,2672.972972972973
Very Good,VS2,J,0.76,2733.5526315789475
Very Good,VS2,J,0.77,2596.1038961038957
Very Good,VS2,J,0.78,2964.102564102564
Very Good,VS2,J,0.79,2911.392405063291
Very Good,VS2,J,0.83,2944.5783132530123
Very Good,VS2,J,0.9,3315.5555555555557
Very Good,VS2,J,0.91,3612.527472527472
Very Good,VS2,J,0.92,3419.565217391304
Very Good,VS2,J,0.93,3449.462365591398
Very Good,VS2,J,0.95,3488.421052631579
Very Good,VS2,J,1.01,3985.808580858086
Very Good,VS2,J,1.02,3721.5686274509803
Very Good,VS2,J,1.04,4279.807692307692
Very Good,VS2,J,1.06,4163.207547169811
Very Good,VS2,J,1.09,4011.0091743119265
Very Good,VS2,J,1.11,3609.459459459459
Very Good,VS2,J,1.13,3722.12389380531
Very Good,VS2,J,1.15,4144.347826086957
Very Good,VS2,J,1.16,3726.724137931035
Very Good,VS2,J,1.2,4076.8750000000005
Very Good,VS2,J,1.21,3964.1322314049585
Very Good,VS2,J,1.22,4079.098360655738
Very Good,VS2,J,1.23,3980.487804878049
Very Good,VS2,J,1.27,4295.275590551181
Very Good,VS2,J,1.29,3928.6821705426355
Very Good,VS2,J,1.3,3822.3076923076924
Very Good,VS2,J,1.32,4605.30303030303
Very Good,VS2,J,1.33,4397.744360902256
Very Good,VS2,J,1.43,4600.699300699301
Very Good,VS2,J,1.5,4900.833333333334
Very Good,VS2,J,1.51,5233.995584988963
Very Good,VS2,J,1.52,4842.105263157894
Very Good,VS2,J,1.53,4848.366013071895
Very Good,VS2,J,1.57,5134.394904458599
Very Good,VS2,J,1.59,5362.264150943396
Very Good,VS2,J,1.61,4784.472049689441
Very Good,VS2,J,1.71,5362.5730994152045
Very Good,VS2,J,1.72,6091.279069767442
Very Good,VS2,J,1.73,5497.109826589595
Very Good,VS2,J,1.86,5805.376344086021
Very Good,VS2,J,2.0,6843.0
Very Good,VS2,J,2.01,6511.940298507463
Very Good,VS2,J,2.02,6730.693069306931
Very Good,VS2,J,2.04,6458.986928104576
Very Good,VS2,J,2.06,6812.378640776698
Very Good,VS2,J,2.07,6519.323671497585
Very Good,VS2,J,2.08,6601.923076923077
Very Good,VS2,J,2.1,6352.380952380952
Very Good,VS2,J,2.14,6572.4299065420555
Very Good,VS2,J,2.23,6606.278026905829
Very Good,VS2,J,2.31,6419.91341991342
Very Good,VS2,J,2.33,6352.360515021459
Very Good,VS2,J,2.38,6775.630252100841
Very Good,VS2,J,2.39,7025.523012552301
Very Good,VS2,J,2.44,7164.549180327869
Very Good,VVS1,D,0.23,2184.782608695652
Very Good,VVS1,D,0.24,2304.166666666667
Very Good,VVS1,D,0.25,2132.0
Very Good,VVS1,D,0.26,2130.7692307692305
Very Good,VVS1,D,0.27,2014.8148148148148
Very Good,VVS1,D,0.28,2210.7142857142853
Very Good,VVS1,D,0.32,3121.875
Very Good,VVS1,D,0.33,2872.7272727272725
Very Good,VVS1,D,0.36,3108.3333333333335
Very Good,VVS1,D,0.37,2994.5945945945946
Very Good,VVS1,D,0.39,2800.0
Very Good,VVS1,D,0.41,3323.1707317073174
Very Good,VVS1,D,0.42,3315.476190476191
Very Good,VVS1,D,0.46,4098.913043478261
Very Good,VVS1,D,0.51,5556.862745098039
Very Good,VVS1,D,0.53,6239.622641509433
Very Good,VVS1,D,0.55,5118.181818181818
Very Good,VVS1,D,0.56,5283.928571428571
Very Good,VVS1,D,0.59,5481.35593220339
Very Good,VVS1,D,0.7,6147.142857142857
Very Good,VVS1,D,0.73,6460.27397260274
Very Good,VVS1,D,1.01,12492.574257425742
Very Good,VVS1,D,1.06,11146.22641509434
Very Good,VVS1,D,1.19,13249.579831932773
Very Good,VVS1,D,1.29,13900.775193798449
Very Good,VVS1,E,0.23,2168.241965973535
Very Good,VVS1,E,0.24,2133.8888888888887
Very Good,VVS1,E,0.25,2273.777777777778
Very Good,VVS1,E,0.26,2211.9658119658116
Very Good,VVS1,E,0.27,2298.4126984126983
Very Good,VVS1,E,0.28,2320.7142857142853
Very Good,VVS1,E,0.29,2100.0
Very Good,VVS1,E,0.3,3058.0000000000005
Very Good,VVS1,E,0.31,2698.9247311827958
Very Good,VVS1,E,0.32,2704.1666666666665
Very Good,VVS1,E,0.33,2716.6666666666665
Very Good,VVS1,E,0.34,2982.3529411764703
Very Good,VVS1,E,0.36,3166.666666666667
Very Good,VVS1,E,0.37,2851.3513513513512
Very Good,VVS1,E,0.38,2889.4736842105262
Very Good,VVS1,E,0.4,3138.125
Very Good,VVS1,E,0.41,2884.878048780488
Very Good,VVS1,E,0.42,3250.0
Very Good,VVS1,E,0.43,3332.5581395348836
Very Good,VVS1,E,0.48,4739.583333333334
Very Good,VVS1,E,0.5,4643.0
Very Good,VVS1,E,0.51,4868.627450980392
Very Good,VVS1,E,0.55,4700.0
Very Good,VVS1,E,0.58,4427.586206896552
Very Good,VVS1,E,0.66,5013.636363636363
Very Good,VVS1,E,0.7,5947.5
Very Good,VVS1,E,0.71,5607.042253521126
Very Good,VVS1,E,0.72,6059.722222222223
Very Good,VVS1,E,0.74,5395.945945945946
Very Good,VVS1,E,0.78,6287.179487179487
Very Good,VVS1,E,0.79,5294.93670886076
Very Good,VVS1,E,1.0,10463.0
Very Good,VVS1,E,1.01,10615.841584158416
Very Good,VVS1,E,1.02,9887.254901960783
Very Good,VVS1,E,1.05,10395.238095238095
Very Good,VVS1,E,1.11,10207.207207207206
Very Good,VVS1,E,1.2,10845.833333333334
Very Good,VVS1,F,0.23,2289.565217391304
Very Good,VVS1,F,0.24,2239.74358974359
Very Good,VVS1,F,0.25,2437.3333333333335
Very Good,VVS1,F,0.26,2475.0
Very Good,VVS1,F,0.27,2310.37037037037
Very Good,VVS1,F,0.28,2286.9047619047615
Very Good,VVS1,F,0.29,2318.1034482758623
Very Good,VVS1,F,0.3,2570.0000000000005
Very Good,VVS1,F,0.31,2666.935483870968
Very Good,VVS1,F,0.32,2786.25
Very Good,VVS1,F,0.33,2729.6969696969695
Very Good,VVS1,F,0.34,2761.7647058823527
Very Good,VVS1,F,0.35,2678.5714285714284
Very Good,VVS1,F,0.38,2710.5263157894738
Very Good,VVS1,F,0.39,3158.974358974359
Very Good,VVS1,F,0.4,2918.5714285714284
Very Good,VVS1,F,0.41,2978.536585365854
Very Good,VVS1,F,0.42,3311.904761904762
Very Good,VVS1,F,0.44,2697.7272727272725
Very Good,VVS1,F,0.46,3798.913043478261
Very Good,VVS1,F,0.48,3987.5
Very Good,VVS1,F,0.49,3983.673469387755
Very Good,VVS1,F,0.5,4147.333333333333
Very Good,VVS1,F,0.52,4345.192307692308
Very Good,VVS1,F,0.54,4362.962962962963
Very Good,VVS1,F,0.57,4545.6140350877195
Very Good,VVS1,F,0.58,4544.827586206897
Very Good,VVS1,F,0.6,5555.0
Very Good,VVS1,F,0.7,4796.428571428572
Very Good,VVS1,F,0.71,4888.380281690141
Very Good,VVS1,F,0.72,5225.0
Very Good,VVS1,F,0.73,5095.890410958904
Very Good,VVS1,F,0.76,5926.315789473684
Very Good,VVS1,F,0.77,5651.298701298701
Very Good,VVS1,F,1.0,9142.75
Very Good,VVS1,F,1.01,9452.192362093352
Very Good,VVS1,F,1.02,8813.725490196079
Very Good,VVS1,F,1.07,9166.355140186915
Very Good,VVS1,F,1.08,9448.148148148148
Very Good,VVS1,F,1.09,9599.082568807338
Very Good,VVS1,F,1.1,9559.090909090908
Very Good,VVS1,F,1.11,9103.603603603602
Very Good,VVS1,F,1.14,10295.61403508772
Very Good,VVS1,F,1.18,10317.796610169493
Very Good,VVS1,F,1.2,9927.5
Very Good,VVS1,F,1.27,10393.700787401574
Very Good,VVS1,F,1.42,11031.69014084507
Very Good,VVS1,F,1.5,11519.333333333334
Very Good,VVS1,F,1.51,12435.099337748345
Very Good,VVS1,G,0.23,1902.8985507246377
Very Good,VVS1,G,0.24,1800.0
Very Good,VVS1,G,0.25,2032.0
Very Good,VVS1,G,0.26,2096.153846153846
Very Good,VVS1,G,0.27,2096.296296296296
Very Good,VVS1,G,0.28,2092.8571428571427
Very Good,VVS1,G,0.29,2019.8275862068967
Very Good,VVS1,G,0.3,2711.5942028985505
Very Good,VVS1,G,0.31,2636.866359447005
Very Good,VVS1,G,0.32,2426.5625
Very Good,VVS1,G,0.33,2541.8181818181815
Very Good,VVS1,G,0.34,2408.8235294117644
Very Good,VVS1,G,0.35,2497.1428571428573
Very Good,VVS1,G,0.36,2280.5555555555557
Very Good,VVS1,G,0.38,2618.4210526315787
Very Good,VVS1,G,0.39,2338.4615384615386
Very Good,VVS1,G,0.4,2700.0
Very Good,VVS1,G,0.41,2639.837398373984
Very Good,VVS1,G,0.43,2757.364341085271
Very Good,VVS1,G,0.45,2806.6666666666665
